latitude,longitude,calculated_host_listings_count,room_type_factor,price
40.82546,-73.94629,3.0,0.0,39
40.67621,-73.78279,1.0,1.0,160
40.68393,-73.94967,1.0,1.0,110
40.68501,-73.98581,1.0,1.0,255
40.68798,-73.90677,2.0,0.0,80
40.74214,-73.98048,1.0,0.0,117
40.77623,-73.91503,1.0,1.0,250
40.58479,-73.9388,1.0,1.0,109
40.70544,-74.01616,1.0,1.0,110
40.77188,-73.91555,1.0,0.0,175
40.80864,-73.95913,1.0,0.0,65
40.69015,-73.97264,1.0,1.0,265
40.78587,-73.97589,1.0,1.0,140
40.70961,-73.95598,1.0,1.0,265
40.69757,-73.92611,2.0,0.0,65
40.78752,-73.94314,1.0,0.0,65
40.63304,-74.02811,2.0,0.0,55
40.67379,-73.95726,1.0,1.0,149
40.68918,-73.91217,2.0,0.0,60
40.72862,-73.98885,1.0,1.0,142
40.7179,-73.96238,1.0,0.0,190
40.71579,-73.99285,4.0,0.0,130
40.72183,-73.99903,1.0,0.0,90
40.60444,-74.01725,2.0,0.0,50
40.83988,-73.78287,2.0,0.0,95
40.68048,-73.90787,6.0,0.0,43
40.64438,-73.95408,1.0,0.0,55
40.76711,-73.98685,65.0,1.0,250
40.64749,-73.99646,1.0,0.0,45
40.76232,-73.99285,1.0,0.0,110
40.7936,-73.96642,33.0,1.0,180
40.6869,-73.99741,1.0,1.0,225
40.68861,-73.94109,2.0,1.0,115
40.71491,-73.99182,1.0,1.0,149
40.73575,-73.98,1.0,1.0,155
40.76271,-73.92213,1.0,1.0,179
40.69719,-73.94315,1.0,0.0,50
40.74314,-74.00119,1.0,0.0,155
40.67127,-73.99006,2.0,0.0,45
40.71225,-73.94961,1.0,0.0,50
40.81872,-73.90014,1.0,1.0,75
40.75971,-73.98979,1.0,0.0,120
40.68636,-73.78866,1.0,1.0,129
40.6737,-73.91608,1.0,0.0,100
40.8235,-73.94332,1.0,1.0,250
40.74463,-73.9722,96.0,1.0,196
40.82696,-73.81927,4.0,0.0,40
40.81389,-73.95205,1.0,0.0,45
40.74577,-73.97587,5.0,1.0,310
40.74485,-74.00186,1.0,1.0,60
40.83285,-73.8879,1.0,1.0,60
40.74649,-73.98723,17.0,1.0,137
40.71498,-73.96104,1.0,1.0,152
40.73421,-73.95698,1.0,0.0,100
40.7525,-73.88592,1.0,0.0,200
40.6824,-73.84997,4.0,0.0,42
40.73136,-73.95447,33.0,2.0,119
40.72862,-73.95495,1.0,1.0,116
40.68603,-73.91438,26.0,0.0,36
40.68012,-73.94795,1.0,1.0,200
40.76117,-73.93127,1.0,1.0,70
40.7197,-73.95745,1.0,1.0,209
40.76557,-73.98745,1.0,1.0,159
40.82089,-73.95018,1.0,0.0,65
40.82582,-73.946,2.0,0.0,70
40.80314,-73.95768,2.0,0.0,55
40.73101,-73.97347,2.0,1.0,170
40.8213,-73.95318,3.0,0.0,50
40.76642,-73.98621,1.0,1.0,120
40.69013,-73.92805,1.0,1.0,215
40.75893,-73.99485,10.0,0.0,297
40.73158,-73.98303,1.0,0.0,120
40.76113,-73.98918,1.0,0.0,110
40.68327,-73.92598,1.0,1.0,136
40.68328,-73.93719,1.0,1.0,75
40.74197,-73.98328,4.0,1.0,199
40.65301,-73.95241,1.0,1.0,115
40.70841,-73.9539,2.0,0.0,120
40.70685,-73.94231,2.0,0.0,60
40.71136,-73.9562,1.0,1.0,215
40.71648,-73.94452,1.0,1.0,110
40.71262,-73.94466,1.0,0.0,100
40.64699,-74.01404,1.0,1.0,120
40.80815,-73.96779,1.0,1.0,170
40.70439,-73.91111,2.0,0.0,49
40.63149,-73.95704,1.0,0.0,60
40.69965,-73.79286,1.0,0.0,133
40.80841,-73.95625,2.0,0.0,85
40.76309,-73.98063,1.0,1.0,190
40.74627,-73.99142,1.0,0.0,150
40.79346,-73.94613,1.0,1.0,85
40.74329,-73.98341,1.0,0.0,120
40.73418,-73.99887,1.0,1.0,275
40.81677,-73.93927,2.0,1.0,185
40.71887,-73.94845,1.0,0.0,65
40.6424,-73.91275,2.0,1.0,125
40.73248,-73.95237,1.0,1.0,122
40.75584,-73.96979,1.0,1.0,300
40.75569,-73.92175,2.0,1.0,325
40.72018,-73.96055,1.0,1.0,120
40.688,-73.9171,1.0,1.0,99
40.67607,-73.94421,1.0,0.0,85
40.69485,-73.96254,1.0,1.0,150
40.812,-73.94189,1.0,1.0,80
40.73728,-74.00773,1.0,1.0,95
40.74978,-73.99686,19.0,1.0,139
40.68766,-73.99125,1.0,1.0,170
40.73348,-73.95689,2.0,1.0,154
40.7615,-73.98527,1.0,0.0,180
40.6904,-73.93463,3.0,1.0,92
40.79967,-73.96109,2.0,0.0,128
40.63146,-73.96227,1.0,1.0,95
40.74594,-73.99829,2.0,1.0,125
40.74302,-74.00015,1.0,1.0,163
40.7668,-73.954,2.0,0.0,100
40.71515,-73.99827,2.0,0.0,99
40.79009,-73.97927,1.0,0.0,135
40.71463,-73.95501,1.0,1.0,200
40.7954,-73.94926,1.0,0.0,99
40.76429,-73.95774,121.0,1.0,249
40.77587,-73.91775,1.0,0.0,45
40.7154,-73.93926,1.0,1.0,135
40.70516,-73.95455,6.0,0.0,120
40.68575,-73.92046,2.0,1.0,260
40.82315,-73.93726,2.0,0.0,90
40.7103,-73.96622,1.0,0.0,75
40.82781,-73.94405,2.0,0.0,39
40.82004,-73.94622,1.0,0.0,70
40.79496,-73.94838,1.0,1.0,140
40.77757,-73.97932,1.0,1.0,133
40.76693,-73.98139,121.0,1.0,239
40.70499,-74.00819,2.0,1.0,150
40.72613,-73.98062,1.0,1.0,250
40.73937,-73.98187,2.0,0.0,115
40.70112,-73.91201,1.0,0.0,60
40.69622,-73.93394,2.0,0.0,70
40.69117,-73.95233,2.0,0.0,50
40.68573,-73.9527,5.0,1.0,90
40.68501,-73.79162,3.0,0.0,33
40.74475,-73.98337,2.0,0.0,145
40.71273,-73.94399,2.0,1.0,83
40.76371,-73.99346,1.0,1.0,200
40.6998,-73.93265,1.0,0.0,35
40.73237,-74.00608,1.0,1.0,199
40.71111,-73.95141,1.0,1.0,200
40.72403,-73.97783,4.0,1.0,300
40.6832,-73.95455,1.0,0.0,80
40.85797,-73.93286,1.0,1.0,120
40.75824,-73.92822,1.0,1.0,100
40.72177,-73.9961,1.0,0.0,95
40.7131,-73.94422,1.0,1.0,119
40.64535,-74.09255,2.0,0.0,55
40.73103,-73.98233,2.0,1.0,299
40.80695,-73.94982,2.0,1.0,130
40.68882,-73.96049,1.0,1.0,160
40.73507,-74.00048,1.0,1.0,225
40.75671,-73.83337,7.0,1.0,159
40.67607,-73.95121,2.0,0.0,37
40.71601,-73.93962,1.0,0.0,105
40.74048,-73.9273,1.0,1.0,170
40.77122,-73.98135,1.0,1.0,146
40.64434,-73.94831,1.0,0.0,65
40.74205,-73.97828,91.0,1.0,159
40.72706,-74.00476,1.0,1.0,170
40.7211,-73.99321,9.0,1.0,180
40.81313,-73.96148,1.0,0.0,75
40.76011,-73.88833,1.0,1.0,149
40.80259,-73.96446,1.0,0.0,60
40.71015,-73.94654,2.0,0.0,85
40.84387,-73.93969,1.0,0.0,59
40.83052,-73.95014,1.0,0.0,100
40.7249,-73.94105,1.0,0.0,75
40.75606,-73.99662,30.0,0.0,199
40.68488,-73.91225,1.0,1.0,139
40.69053,-73.9791,1.0,1.0,100
40.69194,-73.95952,1.0,1.0,195
40.71995,-73.99975,2.0,0.0,120
40.76548,-73.98474,1.0,2.0,105
40.72112,-73.96034,1.0,1.0,249
40.68209,-73.90672,5.0,0.0,48
40.63844,-74.00232,8.0,0.0,40
40.76544,-73.9882,39.0,1.0,185
40.71098,-73.98696,28.0,2.0,35
40.84008,-73.93684,1.0,0.0,100
40.71486,-73.95705,1.0,0.0,75
40.71529,-73.99088,1.0,1.0,170
40.75028,-73.97702,50.0,1.0,210
40.7626,-73.96031,1.0,1.0,199
40.66059,-73.99361,2.0,1.0,150
40.73556,-73.95726,2.0,1.0,200
40.74984,-73.91834,1.0,0.0,60
40.75417,-73.99578,47.0,0.0,99
40.76636,-73.98574,1.0,0.0,100
40.68155,-73.98947,3.0,0.0,79
40.61968,-74.00656,1.0,1.0,170
40.67262,-73.97351,1.0,1.0,305
40.67704,-73.91484,1.0,0.0,60
40.68701,-73.98842,2.0,1.0,125
40.68901,-73.90768,2.0,0.0,43
40.69782,-73.92025,2.0,1.0,93
40.73968,-73.98217,1.0,1.0,199
40.76016,-73.98929,1.0,1.0,160
40.74943,-73.97173,3.0,0.0,150
40.6698,-73.94992,1.0,1.0,175
40.89338,-73.84785,1.0,1.0,309
40.70631,-73.89698,1.0,1.0,199
40.67339,-73.96519,1.0,0.0,100
40.67927,-73.94252,4.0,1.0,100
40.69405,-73.92642,4.0,0.0,49
40.6472,-73.94348,2.0,0.0,35
40.67779,-73.98342,1.0,0.0,60
40.77102,-73.94671,2.0,1.0,80
40.68905,-73.95242,1.0,1.0,175
40.72439,-74.00481,2.0,0.0,103
40.71438,-73.94359,1.0,1.0,130
40.67133,-73.98714,1.0,1.0,200
40.616,-74.02973,1.0,1.0,80
40.71465,-73.96172,1.0,1.0,190
40.69155,-73.94975,1.0,1.0,165
40.69423,-73.99728,1.0,1.0,140
40.70476,-74.01557,2.0,0.0,90
40.77121,-73.9171,1.0,1.0,70
40.69966,-73.93241,1.0,0.0,59
40.6789,-73.91014,1.0,1.0,80
40.62536,-73.929,3.0,0.0,148
40.64849,-73.96585,1.0,1.0,89
40.77542,-73.95437,5.0,0.0,73
40.77961,-73.98474,1.0,1.0,150
40.80041,-73.94615,1.0,0.0,59
40.63714,-73.95316,2.0,0.0,40
40.72637,-73.97682,1.0,1.0,200
40.80288,-73.96629,1.0,0.0,75
40.67307,-73.97235,1.0,1.0,95
40.72786,-73.98693,1.0,0.0,95
40.73009,-74.00222,1.0,0.0,93
40.73143,-73.85674,1.0,2.0,65
40.70504,-74.00787,1.0,1.0,250
40.78451,-73.94939,1.0,1.0,150
40.62827,-74.01078,2.0,2.0,39
40.6862,-73.9542,1.0,1.0,90
40.64454,-74.0201,2.0,0.0,185
40.70424,-73.9199,1.0,0.0,75
40.79641,-73.97088,1.0,1.0,75
40.72784,-73.94937,1.0,0.0,90
40.69732,-73.93684,1.0,1.0,125
40.74271,-73.92493,1.0,0.0,74
40.67783,-73.76637,3.0,0.0,83
40.73899,-73.98153,1.0,1.0,175
40.67833,-73.96904,13.0,0.0,45
40.74801,-73.98817,1.0,1.0,225
40.76747,-73.99422,2.0,0.0,105
40.66924,-73.94406,3.0,1.0,160
40.7347,-73.88066,2.0,1.0,79
40.62981,-74.07998,4.0,0.0,50
40.71338,-73.99226,1.0,1.0,135
40.71078,-73.94666,1.0,0.0,70
40.83686,-73.94393,1.0,0.0,45
40.74754,-73.98309,1.0,1.0,119
40.72225,-73.99473,1.0,1.0,140
40.58884,-73.95136,1.0,1.0,70
40.69904,-73.98496,1.0,1.0,150
40.68411,-73.94616,1.0,1.0,200
40.71241,-73.99458,3.0,0.0,85
40.71168,-73.96338,1.0,1.0,99
40.67775,-73.94913,1.0,1.0,99
40.72198,-73.98785,2.0,0.0,90
40.68784,-73.98579,1.0,0.0,80
40.77148,-73.96111,91.0,1.0,125
40.72566,-74.00275,1.0,0.0,75
40.73265,-74.00252,1.0,1.0,175
40.80942,-73.95246,1.0,1.0,130
40.70952,-73.95567,1.0,0.0,150
40.85842,-73.92928,1.0,0.0,79
40.72722,-73.94167,52.0,1.0,149
40.60738,-73.955,1.0,0.0,55
40.587,-73.95588,1.0,0.0,45
40.68592,-73.95502,1.0,1.0,200
40.78352,-73.94973,1.0,1.0,150
40.73933,-74.00313,1.0,1.0,159
40.70134,-73.92111,1.0,0.0,50
40.67894,-73.78885,4.0,0.0,140
40.70742,-74.01544,10.0,1.0,200
40.57115,-73.99408,1.0,1.0,190
40.77697,-73.95372,1.0,1.0,75
40.70694,-73.94511,1.0,0.0,65
40.69657,-73.9129,1.0,0.0,47
40.79058,-73.97246,9.0,1.0,150
40.72811,-73.98453,2.0,0.0,95
40.73438,-73.9853,1.0,1.0,155
40.76965,-73.99001,7.0,1.0,190
40.70287,-73.98518,1.0,0.0,200
40.63371,-74.00717,7.0,0.0,60
40.74673,-73.97343,1.0,1.0,83
40.76457,-73.97518,1.0,1.0,166
40.71186,-73.9399,3.0,0.0,59
40.70092,-73.93732,1.0,0.0,50
40.64562,-73.96446,1.0,0.0,39
40.7144,-73.98201,1.0,1.0,297
40.69786,-73.93125,1.0,1.0,200
40.73554,-73.91858,1.0,0.0,60
40.7701,-73.93219,3.0,0.0,58
40.8114,-73.9431,1.0,1.0,150
40.82239,-73.95437,1.0,1.0,115
40.67222,-73.93487,3.0,1.0,325
40.69343,-73.86745,6.0,0.0,60
40.68822,-73.9124,2.0,0.0,40
40.7188,-73.99452,1.0,0.0,100
40.7665,-73.91759,1.0,0.0,75
40.70915,-73.80662,6.0,0.0,45
40.84114,-73.93639,3.0,0.0,69
40.64298,-73.89035,1.0,1.0,99
40.80002,-73.9671,6.0,1.0,199
40.72546,-74.0008,2.0,0.0,75
40.68634,-73.95088,3.0,0.0,75
40.7627,-73.98437,15.0,0.0,100
40.74511,-73.82909,1.0,0.0,55
40.67189,-73.95624,1.0,1.0,135
40.69561,-73.969,1.0,1.0,109
40.78857,-73.97072,1.0,1.0,295
40.72407,-73.86585,1.0,0.0,70
40.69452,-73.9284,7.0,0.0,42
40.80392,-73.95829,1.0,0.0,100
40.72963,-74.0033,1.0,1.0,250
40.69381,-73.94948,1.0,0.0,100
40.72265,-73.99458,1.0,1.0,150
40.72071,-73.94902,2.0,0.0,94
40.69952,-73.91868,17.0,0.0,55
40.64487,-73.97895,2.0,0.0,65
40.75732,-73.95314,2.0,1.0,255
40.68402,-73.94164,1.0,1.0,69
40.76193,-73.94933,1.0,0.0,83
40.67441,-73.92371,2.0,1.0,60
40.85681,-73.92655,1.0,0.0,50
40.75129,-73.99561,1.0,1.0,185
40.72882,-74.00089,1.0,1.0,300
40.68932,-73.94947,1.0,1.0,125
40.68133,-73.99944,2.0,0.0,80
40.64574,-73.94675,2.0,0.0,50
40.71521,-73.99169,1.0,0.0,80
40.74768,-73.99965,3.0,0.0,175
40.79106,-73.95058,1.0,2.0,45
40.59846,-73.99175,2.0,1.0,85
40.68921,-73.98038,1.0,1.0,203
40.72695,-73.97974,1.0,0.0,150
40.69122,-73.94377,1.0,1.0,165
40.78626,-73.94295,1.0,1.0,200
40.67061,-73.9904,2.0,1.0,250
40.75166,-73.94028,1.0,0.0,60
40.7487,-73.97479,2.0,2.0,120
40.78353,-73.94592,1.0,0.0,90
40.72561,-73.97953,3.0,0.0,90
40.77895,-73.94974,33.0,1.0,200
40.69864,-73.92827,1.0,1.0,115
40.69916,-73.8892,6.0,0.0,25
40.70023,-73.92487,1.0,0.0,35
40.7909,-73.96762,1.0,1.0,300
40.68661,-73.96717,1.0,0.0,70
40.66061,-73.99765,1.0,0.0,40
40.68362,-73.94646,1.0,1.0,50
40.71495,-74.00701,232.0,1.0,314
40.67935,-73.9723,1.0,1.0,115
40.85133,-73.93844,1.0,0.0,80
40.72774,-74.00004,1.0,1.0,165
40.69416,-73.90816,1.0,0.0,45
40.72297,-73.98946,2.0,0.0,333
40.75909,-73.96398,65.0,1.0,154
40.68591,-73.95044,3.0,0.0,150
40.76538,-73.98293,1.0,0.0,150
40.70917,-74.0146,1.0,1.0,208
40.71713,-73.9622,1.0,1.0,280
40.71506,-73.93816,2.0,0.0,90
40.71413,-73.95044,1.0,0.0,79
40.68331,-73.98609,1.0,1.0,104
40.69449,-73.91874,1.0,0.0,50
40.6631,-73.98603,1.0,1.0,120
40.67801,-73.93142,14.0,2.0,35
40.75925,-73.99136,2.0,0.0,120
40.75363,-73.93463,1.0,0.0,80
40.65556,-73.95674,1.0,1.0,120
40.69132,-73.94205,1.0,2.0,50
40.66158,-73.74821,1.0,0.0,67
40.72075,-73.89496,3.0,0.0,58
40.67313,-73.96254,1.0,0.0,100
40.80151,-73.95346,1.0,0.0,160
40.65421,-73.96155,1.0,2.0,47
40.70831,-74.00619,96.0,1.0,182
40.7094,-74.00278,1.0,0.0,139
40.67059,-73.9337,3.0,0.0,60
40.74443,-73.99166,3.0,0.0,140
40.70306,-73.93629,1.0,0.0,60
40.70266,-73.91723,1.0,0.0,50
40.72713,-73.98402,5.0,0.0,80
40.73974,-73.99985,1.0,1.0,325
40.7765,-73.97914,1.0,1.0,230
40.68519,-73.91494,1.0,0.0,45
40.8003,-73.95223,1.0,0.0,80
40.76296,-73.98641,1.0,0.0,125
40.72625,-74.0018,1.0,2.0,195
40.74825,-73.94095,1.0,0.0,120
40.76274,-73.99118,1.0,1.0,189
40.69061,-73.99264,2.0,1.0,113
40.67294,-73.9581,1.0,1.0,113
40.70513,-74.009,232.0,1.0,271
40.75039,-74.00287,1.0,1.0,105
40.71985,-73.94422,1.0,1.0,120
40.77724,-73.95883,1.0,1.0,75
40.77327,-73.94939,87.0,1.0,165
40.80273,-73.91519,3.0,1.0,115
40.71732,-73.95048,6.0,0.0,54
40.77171,-73.95042,1.0,0.0,81
40.68519,-73.98653,3.0,0.0,70
40.69924,-73.94057,1.0,0.0,42
40.68979,-73.91661,8.0,0.0,75
40.72866,-73.98048,1.0,1.0,105
40.74452,-73.98163,1.0,1.0,195
40.78635,-73.97636,1.0,1.0,279
40.73078,-73.82232,1.0,1.0,40
40.83479,-73.94345,6.0,0.0,45
40.69178,-73.95917,1.0,1.0,99
40.70024,-73.924,3.0,0.0,45
40.746,-73.91503,1.0,1.0,125
40.65406,-73.9506,1.0,0.0,20
40.67626,-73.92936,1.0,0.0,60
40.70485,-73.94472,2.0,0.0,100
40.6613,-73.94457,1.0,1.0,250
40.68056,-73.9151,1.0,1.0,101
40.70073,-73.92913,1.0,0.0,60
40.72117,-73.98215,1.0,1.0,160
40.79885,-73.94304,7.0,2.0,45
40.85217,-73.90239,3.0,1.0,100
40.68197,-73.93618,1.0,0.0,45
40.63964,-73.95629,1.0,0.0,55
40.70736,-73.94331,2.0,1.0,157
40.71941,-73.98534,1.0,1.0,160
40.80171,-73.95303,1.0,0.0,60
40.71833,-73.9908,1.0,0.0,69
40.85484,-73.90646,1.0,0.0,60
40.76667,-73.9587,1.0,1.0,200
40.84063,-73.93928,1.0,0.0,55
40.77176,-73.90885,1.0,0.0,75
40.68869,-73.98899,1.0,1.0,168
40.72714,-73.97894,1.0,0.0,100
40.58567,-73.94501,3.0,0.0,50
40.68625,-73.94045,1.0,1.0,192
40.7061,-74.00936,1.0,1.0,225
40.69375,-73.92496,2.0,0.0,66
40.75684,-73.91705,1.0,0.0,65
40.74751,-73.98725,2.0,1.0,208
40.70112,-73.98402,1.0,1.0,225
40.67173,-73.98303,1.0,1.0,300
40.77116,-73.98796,1.0,1.0,143
40.78587,-73.97181,1.0,1.0,200
40.6764,-73.96218,1.0,1.0,130
40.72564,-73.93989,52.0,1.0,199
40.794,-73.94585,1.0,1.0,100
40.75851,-73.99138,1.0,1.0,275
40.7737,-73.99027,1.0,0.0,99
40.79947,-73.964,1.0,0.0,51
40.78953,-73.9432,2.0,0.0,65
40.69216,-73.96011,1.0,0.0,275
40.66931,-73.9555,1.0,0.0,55
40.79014,-73.94698,1.0,1.0,120
40.714,-73.99571,3.0,0.0,90
40.76519,-73.98939,3.0,2.0,69
40.76418,-73.9555,1.0,2.0,66
40.72149,-73.98573,1.0,1.0,110
40.75596,-73.92144,1.0,0.0,60
40.83261,-73.94328,1.0,0.0,46
40.76116,-73.99016,1.0,0.0,120
40.68566,-73.90909,1.0,0.0,70
40.74503,-73.87099,37.0,0.0,28
40.63532,-73.94924,5.0,0.0,36
40.70177,-73.92313,2.0,0.0,50
40.71247,-73.99619,3.0,0.0,300
40.72135,-73.99426,1.0,0.0,140
40.71552,-73.94263,1.0,0.0,110
40.73792,-73.95541,1.0,0.0,60
40.74391,-73.95461,1.0,1.0,120
40.79468,-73.94194,1.0,1.0,200
40.80747,-73.92766,1.0,0.0,145
40.72044,-73.98335,2.0,1.0,240
40.67656,-73.95825,1.0,0.0,85
40.68235,-73.9535,1.0,1.0,120
40.80113,-73.95287,1.0,0.0,70
40.66812,-73.99022,2.0,0.0,160
40.63627,-74.08543,6.0,0.0,37
40.75047,-73.96935,96.0,1.0,140
40.7661,-73.98843,1.0,1.0,120
40.64107,-73.95325,2.0,0.0,50
40.73245,-73.98535,1.0,1.0,300
40.71357,-73.85138,4.0,0.0,59
40.82203,-73.95612,2.0,0.0,50
40.80396,-73.94038,1.0,1.0,125
40.71984,-73.95386,1.0,1.0,200
40.74819,-73.99224,9.0,0.0,100
40.66916,-73.95288,2.0,1.0,250
40.69342,-73.92679,1.0,0.0,45
40.70658,-73.94413,1.0,1.0,100
40.7319,-73.98981,1.0,0.0,150
40.72925,-73.98005,1.0,1.0,250
40.73287,-73.98585,1.0,1.0,180
40.69393,-73.957,34.0,2.0,38
40.71732,-73.94027,3.0,0.0,85
40.68577,-73.95179,1.0,1.0,100
40.76681,-73.9285,2.0,0.0,75
40.72038,-73.86311,1.0,0.0,99
40.67455,-73.98477,1.0,1.0,150
40.73716,-73.87957,1.0,1.0,109
40.79639,-73.96889,1.0,1.0,150
40.76475,-73.9289,1.0,1.0,175
40.68613,-73.94021,1.0,1.0,185
40.72224,-73.99675,1.0,1.0,165
40.75877,-73.98863,1.0,1.0,230
40.73254,-74.00698,39.0,1.0,170
40.80301,-73.96644,1.0,0.0,70
40.69458,-73.94581,1.0,0.0,45
40.65036,-73.96306,2.0,0.0,70
40.82672,-73.94948,1.0,0.0,50
40.73718,-73.9209,2.0,0.0,60
40.62062,-73.99837,2.0,1.0,120
40.82433,-73.91619,1.0,1.0,80
40.70103,-73.90613,10.0,0.0,47
40.68481,-73.9656,1.0,1.0,115
40.7246,-73.98258,1.0,0.0,80
40.75175,-73.97382,3.0,0.0,140
40.70512,-73.91386,1.0,0.0,48
40.6812,-73.98186,1.0,0.0,85
40.71894,-73.95713,1.0,1.0,100
40.70972,-73.95576,1.0,1.0,150
40.69469,-73.78196,2.0,1.0,99
40.72147,-73.9441,1.0,0.0,80
40.85342,-73.93714,1.0,1.0,99
40.68639,-73.9202,1.0,0.0,38
40.71623,-73.94328,1.0,0.0,70
40.77979,-73.98513,2.0,1.0,135
40.64557,-73.94684,1.0,1.0,80
40.70167,-73.93075,1.0,0.0,40
40.73269,-73.85284,1.0,1.0,165
40.72188,-73.9816,1.0,1.0,300
40.72423,-73.98327,3.0,2.0,100
40.81922,-73.95276,3.0,0.0,69
40.69015,-73.8297,1.0,0.0,33
40.60551,-74.00129,1.0,0.0,100
40.64335,-73.9956,4.0,2.0,35
40.74974,-73.98094,1.0,0.0,200
40.82445,-73.95243,2.0,1.0,185
40.78877,-73.94647,1.0,0.0,170
40.65825,-73.92191,1.0,0.0,50
40.72172,-73.99689,1.0,0.0,100
40.69497,-73.94978,1.0,1.0,69
40.69402,-73.94529,4.0,0.0,50
40.70703,-73.95434,1.0,0.0,151
40.67013,-73.94397,3.0,1.0,165
40.66957,-73.94804,2.0,1.0,150
40.67779,-73.92483,1.0,1.0,150
40.78463,-73.98303,8.0,1.0,119
40.67424,-73.97717,1.0,1.0,120
40.73521,-73.99944,1.0,1.0,120
40.64749,-73.97237,6.0,0.0,149
40.68176,-73.92883,1.0,1.0,149
40.73462,-73.85705,2.0,0.0,60
40.74397,-73.95667,1.0,0.0,90
40.73545,-74.00529,6.0,1.0,150
40.7638,-73.9944,2.0,0.0,65
40.73122,-73.98652,1.0,1.0,240
40.7762,-73.90623,1.0,0.0,47
40.76473,-73.91183,1.0,1.0,199
40.68579,-73.97455,1.0,1.0,80
40.70838,-73.95366,1.0,1.0,123
40.77998,-73.98218,1.0,2.0,62
40.743,-73.99521,96.0,1.0,239
40.7079,-73.95598,2.0,0.0,89
40.77701,-73.97667,1.0,1.0,180
40.84532,-73.93814,2.0,0.0,68
40.68778,-73.9319,27.0,0.0,42
40.69445,-73.93828,1.0,0.0,85
40.76599,-73.91225,7.0,0.0,100
40.7276,-73.85183,1.0,0.0,75
40.68911,-73.91581,1.0,1.0,89
40.71921,-73.99238,1.0,0.0,150
40.72342,-73.99408,1.0,1.0,250
40.85065,-73.93356,1.0,1.0,215
40.6735,-73.97606,1.0,0.0,50
40.70471,-73.92957,7.0,1.0,156
40.75133,-73.99671,1.0,0.0,99
40.71209,-73.95196,1.0,0.0,40
40.70893,-73.94662,1.0,1.0,200
40.80629,-73.95478,1.0,0.0,250
40.72044,-73.99645,1.0,1.0,175
40.69423,-73.91993,1.0,0.0,90
40.81634,-73.95735,1.0,0.0,35
40.72525,-73.9418,52.0,1.0,159
40.86118,-73.92758,1.0,1.0,89
40.71904,-74.00857,2.0,0.0,149
40.69941,-73.91186,1.0,0.0,70
40.71599,-73.95514,1.0,0.0,250
40.6967,-73.97477,1.0,0.0,80
40.67867,-73.96276,1.0,0.0,45
40.74673,-73.98667,3.0,0.0,325
40.6075,-74.07979,1.0,0.0,65
40.74282,-73.9803,26.0,0.0,75
40.71452,-73.95486,1.0,1.0,269
40.72597,-73.9838,1.0,0.0,90
40.72086,-73.94609,1.0,0.0,75
40.77743,-73.94977,33.0,1.0,140
40.71939,-73.99662,1.0,1.0,150
40.72944,-73.95395,1.0,1.0,167
40.65401,-73.96212,1.0,1.0,125
40.78146,-73.97845,1.0,1.0,120
40.7359,-73.95799,1.0,1.0,130
40.72338,-73.9851,1.0,1.0,180
40.90734,-73.90137,1.0,0.0,119
40.78989,-73.97264,87.0,1.0,267
40.72303,-73.98965,1.0,0.0,75
40.62841,-73.92591,5.0,0.0,130
40.65477,-73.92207,4.0,0.0,75
40.77478,-73.91913,4.0,0.0,50
40.72441,-73.98683,1.0,1.0,90
40.74226,-73.99608,121.0,1.0,269
40.67816,-73.90583,1.0,0.0,80
40.74827,-73.94006,1.0,0.0,110
40.75934,-73.99563,3.0,0.0,160
40.66882,-73.9404,5.0,0.0,48
40.73609,-73.98595,1.0,1.0,145
40.71884,-73.9502,1.0,1.0,120
40.7169,-73.94714,1.0,0.0,100
40.6797,-73.94084,2.0,0.0,41
40.74559,-73.98551,1.0,0.0,139
40.72788,-74.00301,10.0,0.0,129
40.79107,-73.94381,1.0,0.0,86
40.70458,-73.94095,1.0,1.0,110
40.70633,-73.92231,1.0,0.0,55
40.69796,-73.93563,1.0,1.0,80
40.74737,-73.97626,232.0,1.0,262
40.76371,-73.92049,1.0,1.0,100
40.72117,-73.98126,1.0,0.0,78
40.8156,-73.90075,2.0,1.0,60
40.70807,-73.89483,23.0,0.0,34
40.64261,-73.9835,1.0,1.0,200
40.79533,-73.94764,1.0,0.0,70
40.77064,-73.95124,1.0,1.0,150
40.7064,-73.83327,3.0,0.0,150
40.81783,-73.95346,1.0,0.0,55
40.75941,-73.98794,1.0,0.0,62
40.69749,-73.9336,3.0,0.0,50
40.81304,-73.96131,6.0,1.0,195
40.74386,-73.99344,1.0,0.0,85
40.66756,-73.95812,1.0,1.0,100
40.77713,-73.95309,2.0,1.0,95
40.75104,-73.9852,1.0,1.0,275
40.72328,-73.98926,2.0,1.0,260
40.70091,-73.92215,2.0,0.0,60
40.77371,-73.95007,1.0,1.0,250
40.76586,-73.93342,2.0,1.0,150
40.71775,-74.01509,1.0,0.0,150
40.64335,-73.96316,1.0,1.0,109
40.68766,-73.92788,5.0,0.0,100
40.77186,-73.95402,1.0,0.0,90
40.67907,-73.9498,1.0,1.0,150
40.76491,-73.90959,4.0,1.0,169
40.71101,-73.96439,2.0,1.0,190
40.80849,-73.94244,1.0,0.0,150
40.74365,-73.95377,1.0,1.0,138
40.66066,-73.94409,3.0,0.0,100
40.80151,-73.9522,4.0,1.0,165
40.72835,-74.00053,2.0,0.0,78
